time;type;cp;cp_target_power;cp_charging_rate;vehicle;vehicle_soc;vehicle_charge;vehicle_capacity;cp_charge_increment;type_second;cp_second;cp_target_power_second;cp_charging_rate_second;vehicle_soc_second;vehicle_charge_second;vehicle_capacity_second;cp_charge_increment_second
53400;U;3.0;0,0;0,0;53,0;1,0;32,3;32,3;0,0;;;;;;;;0
50775;A;1.0;15,0;15,0;54,0;0,49;15,826999999999998;32,3;;;;;;;;;
51000;U;1.0;15,0;15,0;54,0;0,5190247678018576;16,764499999999998;32,3;0,9375;;;;;;;;0
51300;U;1.0;17,142857142857142;17,142857142857142;54,0;0,5577244582043344;18,014499999999998;32,3;1,25;;;;;;;;0
51405;A;1.0;15,0;15,0;54,0;0,573204334365325;18,514499999999998;32,3;0,49999999999999994;;;;;;;;0
51600;U;1.0;15,0;15,0;54,0;0,598359133126935;19,326999999999998;32,3;0,8125;;;;;;;;0
51872;D;1.0;20,0;20,0;54,0;0,6334468524251806;20,46033333333333;32,3;1,1333333333333333;;;;;;;;0
51873;A;1.0;17,142857142857142;17,142857142857142;54,0;0,6336188510491916;20,465888888888887;32,3;0,005555555555555556;;;;;;;;0
51900;U;1.0;17,142857142857142;17,142857142857142;54,0;0,6375993906334464;20,594460317460317;32,3;0,12857142857142856;;;;;;;;0
52023;D;1.0;17,142857142857142;17,142857142857142;54,0;0,655732959850607;21,180174603174603;32,3;0,5857142857142856;;;;;;;;0
52024;D;1.0;17,142857142857142;17,142857142857142;54,0;0,6558803872426164;21,18493650793651;32,3;0,0047619047619047615;;;;;;;;0
52200;U;1.0;17,142857142857142;17,142857142857142;54,0;0,6818276082362771;22,023031746031748;32,3;0,838095238095238;;;;;;;;0
52500;U;1.0;17,142857142857142;17,142857142857142;54,0;0,7260558258391077;23,451603174603175;32,3;1,4285714285714284;;;;;;;;0
52563;A;1.0;15,0;15,0;54,0;0,7353437515357021;23,751603174603176;32,3;0,3;;;;;;;;0
52800;U;1.0;15,0;15,0;54,0;0,7659165069536588;24,739103174603176;32,3;0,9874999999999999;;;;;;;;0
53100;U;1.0;17,142857142857142;17,142857142857142;54,0;0,8046161973561355;25,989103174603176;32,3;1,25;;;;;;;;0
53153;A;1.0;15,0;15,0;54,0;0,8124298491326357;26,24148412698413;32,3;0,2523809523809524;;;;;;;;0
53400;U;1.0;15,0;15,0;54,0;0,8442925942306748;27,270650793650795;32,3;1,0291666666666666;;;;;;;;0
53401;D;1.0;15,0;15,0;54,0;0,844421593198683;27,27481746031746;32,3;0,004166666666666667;;;;;;;;0
53402;A;1.0;13,333333333333334;13,333333333333334;54,0;0,8445505921666914;27,278984126984128;32,3;0,004166666666666667;;;;;;;;0
53700;U;1.0;13,333333333333334;13,333333333333334;54,0;0,8787209854702116;28,382687830687832;32,3;1,1037037037037039;;;;;;;;0
54000;U;1.0;13,333333333333334;13,333333333333334;54,0;0,9131207102724131;29,493798941798943;32,3;1,1111111111111112;;;;;;;;0
54300;U;1.0;13,333333333333334;13,333333333333334;54,0;0,9475204350746147;30,604910052910054;32,3;1,1111111111111112;;;;;;;;0
54600;U;1.0;15,0;15,0;54,0;0,9819201598768164;31,716021164021164;32,3;1,1111111111111112;;;;;;;;0
54900;U;1.0;0,0;0,0;54,0;1,0;32,3;32,3;0,5839788359788329;;;;;;;;0
54933;A;1.0;0,0;0,0;54,0;1,0;32,3;32,3;0,0;;;;;;;;0
55200;U;1.0;0,0;0,0;54,0;1,0;32,3;32,3;0,0;;;;;;;;0
51405;A;2.0;15,0;15,0;55,0;0,39;20,28;52,0;;;;;;;;;
51600;U;2.0;15,0;15,0;55,0;0,405625;21,0925;52,0;0,8125;;;;;;;;0
51872;D;2.0;20,0;20,0;55,0;0,4274198717948718;22,225833333333334;52,0;1,1333333333333333;;;;;;;;0
51873;A;2.0;17,142857142857142;17,142857142857142;55,0;0,42752670940170945;22,23138888888889;52,0;0,005555555555555556;;;;;;;;0
51900;U;2.0;17,142857142857142;17,142857142857142;55,0;0,4299992368742369;22,35996031746032;52,0;0,12857142857142856;;;;;;;;0
52023;D;2.0;17,142857142857142;17,142857142857142;55,0;0,4412629731379732;22,945674603174606;52,0;0,5857142857142856;;;;;;;;0
52024;D;2.0;17,142857142857142;17,142857142857142;55,0;0,44135454822954834;22,950436507936512;52,0;0,0047619047619047615;;;;;;;;0
52200;U;2.0;17,142857142857142;17,142857142857142;55,0;0,45747176434676445;23,78853174603175;52,0;0,838095238095238;;;;;;;;0
52500;U;2.0;17,142857142857142;17,142857142857142;55,0;0,4849442918192919;25,217103174603178;52,0;1,4285714285714284;;;;;;;;0
52563;A;2.0;15,0;15,0;55,0;0,4907135225885227;25,51710317460318;52,0;0,3;;;;;;;;0
52800;U;2.0;15,0;15,0;55,0;0,5097039072039073;26,50460317460318;52,0;0,9874999999999999;;;;;;;;0
53100;U;2.0;17,142857142857142;17,142857142857142;55,0;0,5337423687423688;27,75460317460318;52,0;1,25;;;;;;;;0
53153;A;2.0;15,0;15,0;55,0;0,5385958485958487;28,006984126984133;52,0;0,2523809523809524;;;;;;;;0
53400;U;2.0;15,0;15,0;55,0;0,5583875152625153;29,036150793650798;52,0;1,0291666666666666;;;;;;;;0
53401;D;2.0;15,0;15,0;55,0;0,5584676434676435;29,040317460317464;52,0;0,004166666666666667;;;;;;;;0
53402;A;2.0;13,333333333333334;13,333333333333334;55,0;0,5585477716727717;29,04448412698413;52,0;0,004166666666666667;;;;;;;;0
53700;U;2.0;13,333333333333334;13,333333333333334;55,0;0,579772842897843;30,148187830687835;52,0;1,1037037037037039;;;;;;;;0
54000;U;2.0;13,333333333333334;13,333333333333334;55,0;0,6011403642653643;31,259298941798946;52,0;1,1111111111111112;;;;;;;;0
54300;U;2.0;13,333333333333334;13,333333333333334;55,0;0,6225078856328857;32,37041005291006;52,0;1,1111111111111112;;;;;;;;0
54600;U;2.0;15,0;15,0;55,0;0,6438754070004072;33,481521164021174;52,0;1,1111111111111112;;;;;;;;0
54900;U;2.0;17,142857142857142;17,142857142857142;55,0;0,6679138685388687;34,731521164021174;52,0;1,25;;;;;;;;0
54933;A;2.0;15,0;15,0;55,0;0,6709358465608468;34,88866402116403;52,0;0,15714285714285714;;;;;;;;0
55200;U;2.0;15,0;15,0;55,0;0,6923300773300775;36,00116402116403;52,0;1,1125;;;;;;;;0
55473;D;2.0;15,0;15,0;55,0;0,7142050773300775;37,13866402116403;52,0;1,1375;;;;;;;;0
55474;D;2.0;15,0;15,0;55,0;0,7142852055352058;37,1428306878307;52,0;0,004166666666666667;;;;;;;;0
55500;U;2.0;15,0;15,0;55,0;0,7163685388685391;37,25116402116404;52,0;0,10833333333333334;;;;;;;;0
55746;A;2.0;13,333333333333334;13,333333333333334;55,0;0,7360800773300776;38,276164021164035;52,0;1,025;;;;;;;;0
55800;U;2.0;13,333333333333334;13,333333333333334;55,0;0,7399262311762315;38,47616402116404;52,0;0,2;U;0.0;22,0;22,0;0,667044980637474;24,880777777777777;37,3;0,2627777777777778
56100;U;2.0;15,0;15,0;55,0;0,761293752543753;39,58727513227515;52,0;1,1111111111111112;U;0.0;22,0;22,0;0,7161960083407805;26,71411111111111;37,3;1,6133333333333335
56400;U;2.0;17,142857142857142;17,142857142857142;55,0;0,7853322140822144;40,83727513227515;52,0;1,25;U;0.0;22,0;22,0;0,7653470360440869;28,54744444444444;37,3;1,8333333333333335
56585;A;2.0;15,0;15,0;55,0;0,8022736060236064;41,71822751322753;52,0;0,8809523809523808;U;0.0;22,0;22,0;0,7653470360440869;28,54744444444444;37,3;0
56700;U;2.0;17,142857142857142;17,142857142857142;55,0;0,8114883496133499;42,1973941798942;52,0;0,4791666666666667;U;0.0;22,0;22,0;0,8144980637473935;30,380777777777777;37,3;0,7088888888888889
56709;D;2.0;17,142857142857142;17,142857142857142;55,0;0,8123125254375257;42,24025132275134;52,0;0,04285714285714285;U;0.0;22,0;22,0;0,8144980637473935;30,380777777777777;37,3;0
56710;D;2.0;17,142857142857142;17,142857142857142;55,0;0,812404100529101;42,24501322751325;52,0;0,0047619047619047615;U;0.0;22,0;22,0;0,8144980637473935;30,380777777777777;37,3;0
57000;U;2.0;17,142857142857142;17,142857142857142;55,0;0,8389608770858774;43,62596560846563;52,0;1,380952380952381;U;0.0;22,0;22,0;0,8636490914507;32,21411111111111;37,3;1,485
57003;A;2.0;15,0;15,0;55,0;0,8392356023606027;43,64025132275134;52,0;0,014285714285714284;U;0.0;22,0;22,0;0,8636490914507;32,21411111111111;37,3;0
57300;U;2.0;15,0;15,0;55,0;0,8630336792836796;44,87775132275134;52,0;1,2375;U;0.0;22,0;22,0;0,9128001191540064;34,04744444444444;37,3;0,165
57436;D;2.0;17,142857142857142;17,142857142857142;55,0;0,8739311151811155;45,44441798941801;52,0;0,5666666666666667;U;0.0;22,0;22,0;0,9128001191540064;34,04744444444444;37,3;0
57437;A;2.0;15,0;15,0;55,0;0,8740226902726906;45,44917989417991;52,0;0,0047619047619047615;U;0.0;22,0;22,0;0,9128001191540064;34,04744444444444;37,3;0
57600;U;2.0;15,0;15,0;55,0;0,8870835877085881;46,12834656084658;52,0;0,6791666666666667;U;0.0;22,0;22,0;0,961951146857313;35,88077777777777;37,3;1,8333333333333335
57677;D;2.0;15,0;15,0;55,0;0,8932534595034599;46,44917989417991;52,0;0,3208333333333333;U;0.0;22,0;22,0;0,961951146857313;35,88077777777777;37,3;0
57900;U;2.0;17,142857142857142;17,142857142857142;55,0;0,9111220492470496;47,37834656084658;52,0;0,9291666666666667;U;0.0;0,0;0,0;1,0;37,3;37,3;0,8264444444444479
58079;A;2.0;15,0;15,0;55,0;0,9275139906389911;48,230727513227535;52,0;0,8523809523809524;U;0.0;0,0;0,0;1,0;37,3;37,3;0
58200;U;2.0;15,0;15,0;55,0;0,9372095034595039;48,734894179894205;52,0;0,5041666666666667;U;0.0;0,0;0,0;1,0;37,3;37,3;0,0
58225;D;2.0;15,0;15,0;55,0;0,939212708587709;48,83906084656087;52,0;0,10416666666666667;U;0.0;0,0;0,0;1,0;37,3;37,3;0
58500;U;2.0;15,0;15,0;55,0;0,9612479649979655;49,984894179894205;52,0;1,1458333333333333;U;0.0;0,0;0,0;1,0;37,3;37,3;0
58800;U;2.0;17,142857142857142;17,142857142857142;55,0;0,9852864265364271;51,234894179894205;52,0;1,25;U;0.0;0,0;0,0;1,0;37,3;37,3;0
58812;A;2.0;15,0;15,0;55,0;0,9863853276353282;51,29203703703706;52,0;0,057142857142857134;U;0.0;0,0;0,0;1,0;37,3;37,3;0
59100;U;2.0;0,0;0,0;55,0;1,0;52,0;52,0;0,707962962962938;U;0.0;0,0;0,0;1,0;37,3;37,3;0
59378;D;2.0;0,0;0,0;55,0;1,0;52,0;52,0;0,0;U;0.0;0,0;0,0;1,0;37,3;37,3;0
59400;U;2.0;0,0;0,0;55,0;1,0;52,0;52,0;0,0;U;0.0;0,0;0,0;1,0;37,3;37,3;0
51873;A;8.0;17,142857142857142;17,142857142857142;56,0;0,73;54,75;75,0;;;;;;;;;
51900;U;8.0;17,142857142857142;17,142857142857142;56,0;0,7317142857142857;54,878571428571426;75,0;0,12857142857142856;;;;;;;;0
52023;D;8.0;17,142857142857142;17,142857142857142;56,0;0,7395238095238096;55,464285714285715;75,0;0,5857142857142856;;;;;;;;0
52024;D;8.0;17,142857142857142;17,142857142857142;56,0;0,7395873015873016;55,46904761904762;75,0;0,0047619047619047615;;;;;;;;0
52200;U;8.0;17,142857142857142;17,142857142857142;56,0;0,7507619047619047;56,30714285714286;75,0;0,838095238095238;;;;;;;;0
52500;U;8.0;17,142857142857142;17,142857142857142;56,0;0,7698095238095238;57,73571428571429;75,0;1,4285714285714284;;;;;;;;0
52563;A;8.0;15,0;15,0;56,0;0,7738095238095238;58,035714285714285;75,0;0,3;;;;;;;;0
52800;U;8.0;15,0;15,0;56,0;0,7869761904761904;59,02321428571428;75,0;0,9874999999999999;;;;;;;;0
53100;U;8.0;17,142857142857142;17,142857142857142;56,0;0,8036428571428571;60,27321428571428;75,0;1,25;;;;;;;;0
53153;A;8.0;15,0;15,0;56,0;0,8070079365079365;60,525595238095235;75,0;0,2523809523809524;;;;;;;;0
53400;U;8.0;15,0;15,0;56,0;0,8207301587301588;61,554761904761904;75,0;1,0291666666666666;;;;;;;;0
53401;D;8.0;15,0;15,0;56,0;0,8207857142857143;61,558928571428574;75,0;0,004166666666666667;;;;;;;;0
53402;A;8.0;13,333333333333334;13,333333333333334;56,0;0,8208412698412699;61,563095238095244;75,0;0,004166666666666667;;;;;;;;0
53700;U;8.0;13,333333333333334;13,333333333333334;56,0;0,8355573192239859;62,666798941798945;75,0;1,1037037037037039;;;;;;;;0
54000;U;8.0;13,333333333333334;13,333333333333334;56,0;0,8503721340388007;63,77791005291006;75,0;1,1111111111111112;;;;;;;;0
54300;U;8.0;13,333333333333334;13,333333333333334;56,0;0,8651869488536157;64,88902116402117;75,0;1,1111111111111112;;;;;;;;0
54600;U;8.0;15,0;15,0;56,0;0,8800017636684305;66,00013227513229;75,0;1,1111111111111112;;;;;;;;0
54900;U;8.0;17,142857142857142;17,142857142857142;56,0;0,8966684303350971;67,25013227513229;75,0;1,25;;;;;;;;0
54933;A;8.0;15,0;15,0;56,0;0,8987636684303353;67,40727513227515;75,0;0,15714285714285714;;;;;;;;0
55200;U;8.0;15,0;15,0;56,0;0,9135970017636685;68,51977513227514;75,0;1,1125;;;;;;;;0
55473;D;8.0;15,0;15,0;56,0;0,9287636684303353;69,65727513227515;75,0;1,1375;;;;;;;;0
55474;D;8.0;15,0;15,0;56,0;0,9288192239858908;69,66144179894181;75,0;0,004166666666666667;;;;;;;;0
55500;U;8.0;15,0;15,0;56,0;0,9302636684303353;69,76977513227514;75,0;0,10833333333333334;;;;;;;;0
55746;A;8.0;13,333333333333334;13,333333333333334;56,0;0,943930335097002;70,79477513227515;75,0;1,025;;;;;;;;0
55800;U;8.0;13,333333333333334;13,333333333333334;56,0;0,9465970017636687;70,99477513227515;75,0;0,2;;;;;;;;0
56100;U;8.0;15,0;15,0;56,0;0,9614118165784835;72,10588624338627;75,0;1,1111111111111112;;;;;;;;0
56400;U;8.0;17,142857142857142;17,142857142857142;56,0;0,9780784832451502;73,35588624338627;75,0;1,25;;;;;;;;0
56585;A;8.0;15,0;15,0;56,0;0,989824514991182;74,23683862433865;75,0;0,8809523809523808;;;;;;;;0
56700;U;8.0;0,0;0,0;56,0;0,9962134038800708;74,71600529100532;75,0;0,4791666666666667;;;;;;;;0
56709;D;8.0;0,0;0,0;56,0;0,9962134038800708;74,71600529100532;75,0;0,0;;;;;;;;0
56710;D;8.0;0,0;0,0;56,0;0,9962134038800708;74,71600529100532;75,0;0,0;;;;;;;;0
57000;U;8.0;0,0;0,0;56,0;0,9962134038800708;74,71600529100532;75,0;0,0;U;3.0;22,0;22,0;0,783203125;50,125;64,0;1,485
57003;A;8.0;0,0;0,0;56,0;0,9962134038800708;74,71600529100532;75,0;0,0;U;3.0;22,0;22,0;0,783203125;50,125;64,0;0
57300;U;8.0;0,0;0,0;56,0;0,9962134038800708;74,71600529100532;75,0;0,0;U;3.0;22,0;22,0;0,8118489583333333;51,95833333333333;64,0;0,165
52563;A;5.0;15,0;15,0;57,0;0,32;12,128;37,9;;;;;;;;;
52800;U;5.0;15,0;15,0;57,0;0,3460554089709763;13,1155;37,9;0,9874999999999999;;;;;;;;0
53100;U;5.0;17,142857142857142;17,142857142857142;57,0;0,3790369393139842;14,3655;37,9;1,25;;;;;;;;0
53153;A;5.0;15,0;15,0;57,0;0,38569606734514394;14,617880952380954;37,9;0,2523809523809524;;;;;;;;0
53400;U;5.0;15,0;15,0;57,0;0,4128508606608871;15,64704761904762;37,9;1,0291666666666666;;;;;;;;0
53401;D;5.0;15,0;15,0;57,0;0,4129607990953638;15,651214285714287;37,9;0,004166666666666667;;;;;;;;0
53402;A;5.0;13,333333333333334;13,333333333333334;57,0;0,41307073752984047;15,655380952380954;37,9;0,004166666666666667;;;;;;;;0
53700;U;5.0;13,333333333333334;13,333333333333334;57,0;0,4421922072845556;16,759084656084656;37,9;1,1037037037037039;;;;;;;;0
54000;U;5.0;13,333333333333334;13,333333333333334;57,0;0,4715091231450071;17,870195767195767;37,9;1,1111111111111112;;;;;;;;0
54300;U;5.0;13,333333333333334;13,333333333333334;57,0;0,5008260390054585;18,981306878306878;37,9;1,1111111111111112;;;;;;;;0
54600;U;5.0;15,0;15,0;57,0;0,53014295486591;20,09241798941799;37,9;1,1111111111111112;;;;;;;;0
54900;U;5.0;17,142857142857142;17,142857142857142;57,0;0,5631244852089179;21,34241798941799;37,9;1,25;;;;;;;;0
54933;A;5.0;15,0;15,0;57,0;0,5672707347377532;21,499560846560847;37,9;0,15714285714285714;;;;;;;;0
55200;U;5.0;15,0;15,0;57,0;0,5966242967430303;22,612060846560848;37,9;1,1125;;;;;;;;0
55473;D;5.0;15,0;15,0;57,0;0,6266374893551675;23,749560846560847;37,9;1,1375;;;;;;;;0
55474;D;5.0;15,0;15,0;57,0;0,6267474277896442;23,753727513227513;37,9;0,004166666666666667;;;;;;;;0
55500;U;5.0;15,0;15,0;57,0;0,6296058270860382;23,862060846560848;37,9;0,10833333333333334;;;;;;;;0
55746;A;5.0;13,333333333333334;13,333333333333334;57,0;0,6566506819673047;24,887060846560846;37,9;1,025;;;;;;;;0
55800;U;5.0;13,333333333333334;13,333333333333334;57,0;0,6619277268221859;25,087060846560846;37,9;0,2;;;;;;;;0
56100;U;5.0;15,0;15,0;57,0;0,6912446426826374;26,198171957671956;37,9;1,1111111111111112;;;;;;;;0
56400;U;5.0;17,142857142857142;17,142857142857142;57,0;0,7242261730256453;27,448171957671956;37,9;1,25;;;;;;;;0
56585;A;5.0;15,0;15,0;57,0;0,7474702991721461;28,329124338624336;37,9;0,8809523809523808;;;;;;;;0
56700;U;5.0;17,142857142857142;17,142857142857142;57,0;0,7601132191369658;28,808291005291004;37,9;0,4791666666666667;;;;;;;;0
56709;D;5.0;17,142857142857142;17,142857142857142;57,0;0,7612440144630118;28,851148148148148;37,9;0,04285714285714285;;;;;;;;0
56710;D;5.0;17,142857142857142;17,142857142857142;57,0;0,7613696583881281;28,855910052910055;37,9;0,0047619047619047615;;;;;;;;0
57000;U;5.0;17,142857142857142;17,142857142857142;57,0;0,7978063966718321;30,236862433862434;37,9;1,380952380952381;;;;;;;;0
57003;A;5.0;15,0;15,0;57,0;0,7981833284471808;30,25114814814815;37,9;0,014285714285714284;;;;;;;;0
57300;U;5.0;15,0;15,0;57,0;0,8308350434867586;31,48864814814815;37,9;1,2375;U;6.0;22,0;22,0;0,3122;23,415;75,0;0,165
57436;D;5.0;17,142857142857142;17,142857142857142;57,0;0,845786670575589;32,05531481481482;37,9;0,5666666666666667;U;6.0;22,0;22,0;0,3122;23,415;75,0;0
57437;A;5.0;15,0;15,0;57,0;0,8459123145007053;32,06007671957673;37,9;0,0047619047619047615;U;6.0;22,0;22,0;0,3122;23,415;75,0;0
57600;U;5.0;15,0;15,0;57,0;0,8638322793204062;32,739243386243395;37,9;0,6791666666666667;U;6.0;22,0;22,0;0,3366444444444444;25,24833333333333;75,0;1,8333333333333335
57677;D;5.0;15,0;15,0;57,0;0,8722975387751116;33,06007671957673;37,9;0,3208333333333333;U;6.0;22,0;22,0;0,3366444444444444;25,24833333333333;75,0;0
57900;U;5.0;17,142857142857142;17,142857142857142;57,0;0,8968138096634142;33,989243386243395;37,9;0,9291666666666667;U;6.0;22,0;22,0;0,36108888888888885;27,081666666666663;75,0;1,2405555555555556
58079;A;5.0;15,0;15,0;57,0;0,9193040722592177;34,84162433862435;37,9;0,8523809523809524;U;6.0;22,0;22,0;0,36108888888888885;27,081666666666663;75,0;0
58200;U;5.0;15,0;15,0;57,0;0,9326066228308977;35,34579100529102;37,9;0,5041666666666667;U;6.0;22,0;22,0;0,3855333333333333;28,914999999999996;75,0;0,9105555555555556
58225;D;5.0;15,0;15,0;57,0;0,935355083692815;35,449957671957684;37,9;0,10416666666666667;U;6.0;22,0;22,0;0,3855333333333333;28,914999999999996;75,0;0
58500;U;5.0;15,0;15,0;57,0;0,9655881531739056;36,59579100529102;37,9;1,1458333333333333;U;6.0;20,0;20,0;0,40814074074074064;30,61055555555555;75,0;1,3777777777777778
58800;U;5.0;0,0;0,0;57,0;0,9985696835169134;37,84579100529102;37,9;1,25;U;6.0;17,142857142857142;17,142857142857142;0,42763280423280414;32,07246031746031;75,0;1,2285714285714284
58812;A;5.0;0,0;0,0;57,0;0,9985696835169134;37,84579100529102;37,9;0,0;U;6.0;17,142857142857142;17,142857142857142;0,42763280423280414;32,07246031746031;75,0;0
59100;U;5.0;0,0;0,0;57,0;0,9985696835169134;37,84579100529102;37,9;0,0;U;6.0;15,0;15,0;0,4449343915343914;33,370079365079356;75,0;0,9166666666666666
53153;A;0.0;15,0;15,0;58,0;0,66;34,32;52,0;;;;;;;;;
53400;U;0.0;15,0;15,0;58,0;0,6797916666666667;35,34916666666667;52,0;1,0291666666666666;;;;;;;;0
53401;D;0.0;15,0;15,0;58,0;0,6798717948717949;35,35333333333334;52,0;0,004166666666666667;;;;;;;;0
53402;A;0.0;13,333333333333334;13,333333333333334;58,0;0,6799519230769232;35,35750000000001;52,0;0,004166666666666667;;;;;;;;0
53700;U;0.0;13,333333333333334;13,333333333333334;58,0;0,7011769943019944;36,46120370370371;52,0;1,1037037037037039;;;;;;;;0
54000;U;0.0;13,333333333333334;13,333333333333334;58,0;0,7225445156695158;37,572314814814824;52,0;1,1111111111111112;;;;;;;;0
54300;U;0.0;13,333333333333334;13,333333333333334;58,0;0,7439120370370372;38,68342592592594;52,0;1,1111111111111112;;;;;;;;0
54600;U;0.0;15,0;15,0;58,0;0,7652795584045587;39,79453703703705;52,0;1,1111111111111112;;;;;;;;0
54900;U;0.0;17,142857142857142;17,142857142857142;58,0;0,7893180199430202;41,04453703703705;52,0;1,25;;;;;;;;0
54933;A;0.0;15,0;15,0;58,0;0,7923399979649983;41,20167989417991;52,0;0,15714285714285714;;;;;;;;0
55200;U;0.0;15,0;15,0;58,0;0,813734228734229;42,31417989417991;52,0;1,1125;;;;;;;;0
55473;D;0.0;15,0;15,0;58,0;0,835609228734229;43,45167989417991;52,0;1,1375;;;;;;;;0
55474;D;0.0;15,0;15,0;58,0;0,8356893569393573;43,45584656084658;52,0;0,004166666666666667;;;;;;;;0
55500;U;0.0;15,0;15,0;58,0;0,8377726902726906;43,564179894179915;52,0;0,10833333333333334;;;;;;;;0
55746;A;0.0;13,333333333333334;13,333333333333334;58,0;0,8574842287342291;44,589179894179914;52,0;1,025;;;;;;;;0
55800;U;0.0;13,333333333333334;13,333333333333334;58,0;0,861330382580383;44,78917989417992;52,0;0,2;;;;;;;;0
56100;U;0.0;15,0;15,0;58,0;0,8826979039479045;45,90029100529103;52,0;1,1111111111111112;;;;;;;;0
56400;U;0.0;17,142857142857142;17,142857142857142;58,0;0,9067363654863659;47,15029100529103;52,0;1,25;;;;;;;;0
56585;A;0.0;15,0;15,0;58,0;0,9236777574277579;48,03124338624341;52,0;0,8809523809523808;;;;;;;;0
56700;U;0.0;17,142857142857142;17,142857142857142;58,0;0,9328925010175014;48,510410052910075;52,0;0,4791666666666667;;;;;;;;0
56709;D;0.0;17,142857142857142;17,142857142857142;58,0;0,9337166768416773;48,55326719576722;52,0;0,04285714285714285;;;;;;;;0
56710;D;0.0;17,142857142857142;17,142857142857142;58,0;0,9338082519332525;48,558029100529126;52,0;0,0047619047619047615;;;;;;;;0
57000;U;0.0;17,142857142857142;17,142857142857142;58,0;0,9603650284900289;49,938981481481505;52,0;1,380952380952381;;;;;;;;0
57003;A;0.0;15,0;15,0;58,0;0,9606397537647542;49,95326719576722;52,0;0,014285714285714284;;;;;;;;0
57300;U;0.0;15,0;15,0;58,0;0,9844378306878311;51,190767195767215;52,0;1,2375;;;;;;;;0
57436;D;0.0;0,0;0,0;58,0;0,995335266585267;51,757433862433885;52,0;0,5666666666666667;;;;;;;;0
57437;A;0.0;0,0;0,0;58,0;0,995335266585267;51,757433862433885;52,0;0,0;;;;;;;;0
57600;U;0.0;0,0;0,0;58,0;0,995335266585267;51,757433862433885;52,0;0,0;;;;;;;;0
53402;A;6.0;13,333333333333334;13,333333333333334;59,0;0,47;35,25;75,0;;;;;;;;;
53700;U;6.0;13,333333333333334;13,333333333333334;59,0;0,484716049382716;36,3537037037037;75,0;1,1037037037037039;;;;;;;;0
54000;U;6.0;13,333333333333334;13,333333333333334;59,0;0,49953086419753084;37,464814814814815;75,0;1,1111111111111112;;;;;;;;0
54300;U;6.0;13,333333333333334;13,333333333333334;59,0;0,5143456790123457;38,57592592592593;75,0;1,1111111111111112;;;;;;;;0
54600;U;6.0;15,0;15,0;59,0;0,5291604938271606;39,687037037037044;75,0;1,1111111111111112;;;;;;;;0
54900;U;6.0;17,142857142857142;17,142857142857142;59,0;0,5458271604938273;40,937037037037044;75,0;1,25;;;;;;;;0
54933;A;6.0;15,0;15,0;59,0;0,5479223985890653;41,0941798941799;75,0;0,15714285714285714;;;;;;;;0
55200;U;6.0;15,0;15,0;59,0;0,5627557319223987;42,2066798941799;75,0;1,1125;;;;;;;;0
55473;D;6.0;15,0;15,0;59,0;0,5779223985890654;43,3441798941799;75,0;1,1375;;;;;;;;0
55474;D;6.0;15,0;15,0;59,0;0,5779779541446209;43,34834656084657;75,0;0,004166666666666667;;;;;;;;0
55500;U;6.0;15,0;15,0;59,0;0,5794223985890654;43,456679894179906;75,0;0,10833333333333334;;;;;;;;0
55746;A;6.0;13,333333333333334;13,333333333333334;59,0;0,593089065255732;44,481679894179905;75,0;1,025;;;;;;;;0
55800;U;6.0;13,333333333333334;13,333333333333334;59,0;0,5957557319223987;44,68167989417991;75,0;0,2;;;;;;;;0
56100;U;6.0;15,0;15,0;59,0;0,6105705467372137;45,79279100529102;75,0;1,1111111111111112;;;;;;;;0
56400;U;6.0;17,142857142857142;17,142857142857142;59,0;0,6272372134038803;47,04279100529102;75,0;1,25;;;;;;;;0
56585;A;6.0;15,0;15,0;59,0;0,638983245149912;47,9237433862434;75,0;0,8809523809523808;;;;;;;;0
56700;U;6.0;17,142857142857142;17,142857142857142;59,0;0,6453721340388009;48,402910052910066;75,0;0,4791666666666667;;;;;;;;0
56709;D;6.0;17,142857142857142;17,142857142857142;59,0;0,6459435626102294;48,44576719576721;75,0;0,04285714285714285;;;;;;;;0
56710;D;6.0;17,142857142857142;17,142857142857142;59,0;0,6460070546737215;48,45052910052912;75,0;0,0047619047619047615;;;;;;;;0
57000;U;6.0;17,142857142857142;17,142857142857142;59,0;0,66441975308642;49,8314814814815;75,0;1,380952380952381;;;;;;;;0
57003;A;6.0;15,0;15,0;59,0;0,6646102292768962;49,84576719576721;75,0;0,014285714285714284;;;;;;;;0
57300;U;6.0;15,0;15,0;59,0;0,6811102292768961;51,083267195767206;75,0;1,2375;;;;;;;;0
57436;D;6.0;17,142857142857142;17,142857142857142;59,0;0,6886657848324517;51,649933862433876;75,0;0,5666666666666667;;;;;;;;0
57437;A;6.0;15,0;15,0;59,0;0,6887292768959438;51,65469576719578;75,0;0,0047619047619047615;;;;;;;;0
57600;U;6.0;15,0;15,0;59,0;0,6977848324514994;52,33386243386245;75,0;0,6791666666666667;;;;;;;;0
57677;D;6.0;15,0;15,0;59,0;0,7020626102292771;52,65469576719578;75,0;0,3208333333333333;;;;;;;;0
57900;U;6.0;17,142857142857142;17,142857142857142;59,0;0,714451499118166;53,58386243386245;75,0;0,9291666666666667;;;;;;;;0
58079;A;6.0;15,0;15,0;59,0;0,7258165784832454;54,436243386243405;75,0;0,8523809523809524;;;;;;;;0
