time;type;cp;cp_target_power;cp_charging_rate;vehicle;vehicle_soc;vehicle_charge;vehicle_capacity;cp_charge_increment
39900;U;9;0,0;0,0;31,0;1,0;52,0;52,0;0,0
40008;D;0;22,0;22,0;27,0;0,9179595426561126;34,79066666666667;37,9;0,6
40008;D;1;22,0;22,0;29,0;0,9786595174262734;36,504;37,3;0,6
40008;D;3;22,0;22,0;33,0;0,9474145299145298;49,26555555555555;52,0;0,6
40008;D;4;22,0;22,0;32,0;0,8341703703703703;62,562777777777775;75,0;0,6
40008;D;5;0,0;0,0;30,0;0,9971895424836602;32,20922222222222;32,3;0,6
40008;D;7;0,0;0,0;;;;;0,0
40008;D;8;22,0;22,0;34,0;0,34777777777777785;18,084444444444447;52,0;0,6
40008;D;9;0,0;0,0;31,0;1,0;52,0;52,0;0,0
40009;D;0;22,0;22,0;27,0;0,9181207856933451;34,79677777777778;37,9;0,006111111111111111
40009;D;1;22,0;22,0;29,0;0,9788233541852844;36,51011111111111;37,3;0,006111111111111111
40009;D;3;22,0;22,0;33,0;0,9475320512820512;49,27166666666666;52,0;0,006111111111111111
40009;D;4;22,0;22,0;32,0;0,8342518518518518;62,568888888888885;75,0;0,006111111111111111
40009;D;5;0,0;0,0;30,0;0,9971895424836602;32,20922222222222;32,3;0,0
40009;D;8;22,0;22,0;34,0;0,34789529914529915;18,090555555555557;52,0;0,006111111111111111
40009;D;9;0,0;0,0;;;;;0,0
40200;U;0;22,0;22,0;27,0;0,9489182058047494;35,964;37,9;1,1672222222222224
40200;U;1;0,0;0,0;29,0;1,0;37,3;37,3;0,7898888888888891
40200;U;3;22,0;22,0;33,0;0,9699786324786324;50,43888888888888;52,0;1,1672222222222224
40200;U;4;22,0;22,0;32,0;0,8498148148148148;63,73611111111111;75,0;1,1672222222222224
40200;U;5;0,0;0,0;30,0;0,9971895424836602;32,20922222222222;32,3;0,0
40200;U;8;22,0;22,0;34,0;0,37034188034188037;19,25777777777778;52,0;1,1672222222222224
40242;D;0;22,0;22,0;27,0;0,9556904133685137;36,220666666666666;37,9;0,25666666666666665
40242;D;1;0,0;0,0;29,0;1,0;37,3;37,3;0,0
40242;D;3;22,0;22,0;33,0;0,9749145299145299;50,69555555555555;52,0;0,25666666666666665
40242;D;4;22,0;22,0;32,0;0,853237037037037;63,992777777777775;75,0;0,25666666666666665
40242;D;5;0,0;0,0;;;;;0,0
40242;D;8;22,0;22,0;34,0;0,3752777777777778;19,514444444444447;52,0;0,25666666666666665
40243;A;0;22,0;22,0;27,0;0,9558516564057461;36,22677777777778;37,9;0,006111111111111111
40243;A;1;0,0;0,0;29,0;1,0;37,3;37,3;0,0
40243;A;3;22,0;22,0;33,0;0,9750320512820512;50,70166666666666;52,0;0,006111111111111111
40243;A;4;22,0;22,0;32,0;0,8533185185185185;63,998888888888885;75,0;0,006111111111111111
40243;A;7;22,0;22,0;35,0;0,55;41,25;75,0;
40243;A;8;22,0;22,0;34,0;0,3753952991452992;19,520555555555557;52,0;0,006111111111111111
40500;U;0;0,0;0,0;27,0;0,9972911169744944;37,797333333333334;37,9;1,5705555555555557
40500;U;1;0,0;0,0;29,0;1,0;37,3;37,3;0,0
40500;U;3;0,0;0,0;33,0;1,0;52,0;52,0;1,2983333333333391
40500;U;4;22,0;22,0;32,0;0,8742592592592593;65,56944444444444;75,0;1,5705555555555557
40500;U;7;22,0;22,0;35,0;0,5709407407407407;42,82055555555556;75,0;1,5705555555555557
40500;U;8;22,0;22,0;34,0;0,4055982905982906;21,09111111111111;52,0;1,5705555555555557
40508;D;0;0,0;0,0;27,0;0,9972911169744944;37,797333333333334;37,9;0,0
40508;D;1;0,0;0,0;;;;;0,0
40508;D;3;0,0;0,0;33,0;1,0;52,0;52,0;0,0
40508;D;4;22,0;22,0;32,0;0,874911111111111;65,61833333333333;75,0;0,04888888888888889
40508;D;7;22,0;22,0;35,0;0,5715925925925927;42,86944444444445;75,0;0,04888888888888889
40508;D;8;22,0;22,0;34,0;0,40653846153846157;21,14;52,0;0,04888888888888889
40509;A;0;0,0;0,0;27,0;0,9972911169744944;37,797333333333334;37,9;0,0
40509;A;3;0,0;0,0;33,0;1,0;52,0;52,0;0,0
40509;A;4;22,0;22,0;32,0;0,8749925925925924;65,62444444444444;75,0;0,006111111111111111
40509;A;7;22,0;22,0;35,0;0,5716740740740741;42,87555555555556;75,0;0,006111111111111111
40509;A;8;22,0;22,0;34,0;0,4066559829059829;21,14611111111111;52,0;0,006111111111111111
40509;A;9;22,0;22,0;36,0;0,61;19,703;32,3;
40800;U;0;0,0;0,0;27,0;0,9972911169744944;37,797333333333334;37,9;0,0
40800;U;3;0,0;0,0;33,0;1,0;52,0;52,0;0,0
40800;U;4;22,0;22,0;32,0;0,8987037037037037;67,40277777777777;75,0;1,7783333333333333
40800;U;7;22,0;22,0;35,0;0,5953851851851852;44,65388888888889;75,0;1,7783333333333333
40800;U;8;22,0;22,0;34,0;0,44085470085470085;22,924444444444443;52,0;1,7783333333333333
40800;U;9;22,0;22,0;36,0;0,6650567595459237;21,481333333333332;32,3;1,7783333333333333
41087;D;0;0,0;0,0;;;;;0,0
41087;D;3;0,0;0,0;33,0;1,0;52,0;52,0;0,0
41087;D;4;22,0;22,0;32,0;0,9220888888888888;69,15666666666667;75,0;1,753888888888889
41087;D;7;22,0;22,0;35,0;0,6187703703703704;46,40777777777778;75,0;1,753888888888889
41087;D;8;22,0;22,0;34,0;0,4745833333333333;24,67833333333333;52,0;1,753888888888889
41087;D;9;22,0;22,0;36,0;0,7193567251461989;23,23522222222222;32,3;1,753888888888889
41088;D;3;0,0;0,0;;;;;0,0
41088;D;4;22,0;22,0;32,0;0,9221703703703703;69,16277777777778;75,0;0,006111111111111111
41088;D;7;22,0;22,0;35,0;0,6188518518518519;46,41388888888889;75,0;0,006111111111111111
41088;D;8;22,0;22,0;34,0;0,47470085470085466;24,68444444444444;52,0;0,006111111111111111
41088;D;9;22,0;22,0;36,0;0,7195459236326109;23,24133333333333;32,3;0,006111111111111111
41100;U;4;22,0;22,0;32,0;0,9231481481481482;69,23611111111111;75,0;0,07333333333333333
41100;U;7;22,0;22,0;35,0;0,6198296296296296;46,48722222222222;75,0;0,07333333333333333
41100;U;8;22,0;22,0;34,0;0,47611111111111104;24,757777777777775;52,0;0,07333333333333333
41100;U;9;22,0;22,0;36,0;0,7218163054695562;23,314666666666664;32,3;0,07333333333333333
41388;A;1;22,0;22,0;37,0;0,74;23,901999999999997;32,3;
41388;A;4;22,0;22,0;32,0;0,9466148148148149;70,99611111111112;75,0;1,76
41388;A;7;22,0;22,0;35,0;0,6432962962962963;48,24722222222222;75,0;1,76
41388;A;8;22,0;22,0;34,0;0,5099572649572649;26,517777777777777;52,0;1,76
41388;A;9;22,0;22,0;36,0;0,7763054695562436;25,074666666666666;32,3;1,76
41400;U;1;22,0;22,0;37,0;0,7422703818369453;23,97533333333333;32,3;0,07333333333333333
41400;U;4;22,0;22,0;32,0;0,9475925925925928;71,06944444444446;75,0;0,07333333333333333
41400;U;7;22,0;22,0;35,0;0,644274074074074;48,32055555555555;75,0;0,07333333333333333
41400;U;8;22,0;22,0;34,0;0,5113675213675214;26,59111111111111;52,0;0,07333333333333333
41400;U;9;22,0;22,0;36,0;0,778575851393189;25,148;32,3;0,07333333333333333
41530;A;1;20,0;20,0;37,0;0,7668661850705194;24,769777777777776;32,3;0,7944444444444445
41530;A;4;20,0;20,0;32,0;0,9581851851851855;71,86388888888891;75,0;0,7944444444444445
41530;A;5;20,0;20,0;38,0;0,51;26,52;52,0;
41530;A;7;20,0;20,0;35,0;0,6548666666666666;49,114999999999995;75,0;0,7944444444444445
41530;A;8;20,0;20,0;34,0;0,5266452991452991;27,385555555555555;52,0;0,7944444444444445
41530;A;9;20,0;20,0;36,0;0,803171654626763;25,942444444444444;32,3;0,7944444444444445
41700;U;1;20,0;20,0;37,0;0,7961059511523907;25,71422222222222;32,3;0,9444444444444445
41700;U;4;20,0;20,0;32,0;0,9707777777777781;72,80833333333335;75,0;0,9444444444444445
41700;U;5;20,0;20,0;38,0;0,5281623931623931;27,464444444444442;52,0;0,9444444444444445
41700;U;7;20,0;20,0;35,0;0,6674592592592592;50,05944444444444;75,0;0,9444444444444445
41700;U;8;20,0;20,0;34,0;0,5448076923076923;28,33;52,0;0,9444444444444445
41700;U;9;20,0;20,0;36,0;0,8324114207086344;26,886888888888887;32,3;0,9444444444444445
42000;U;1;22,0;22,0;37,0;0,8477055383556932;27,380888888888887;32,3;1,6666666666666667
42000;U;4;0,0;0,0;32,0;0,9930000000000003;74,47500000000002;75,0;1,6666666666666667
42000;U;5;22,0;22,0;38,0;0,5602136752136752;29,13111111111111;52,0;1,6666666666666667
42000;U;7;22,0;22,0;35,0;0,6896814814814813;51,7261111111111;75,0;1,6666666666666667
42000;U;8;22,0;22,0;34,0;0,5768589743589744;29,996666666666666;52,0;1,6666666666666667
42000;U;9;22,0;22,0;36,0;0,8840110079119368;28,553555555555555;32,3;1,6666666666666667
42088;A;1;20,0;20,0;37,0;0,8643550051599587;27,918666666666663;32,3;0,5377777777777778
42088;A;2;20,0;20,0;39,0;0,56;21,224;37,9;
42088;A;4;0,0;0,0;32,0;0,9930000000000003;74,47500000000002;75,0;0,0
42088;A;5;20,0;20,0;38,0;0,5705555555555555;29,668888888888887;52,0;0,5377777777777778
42088;A;7;20,0;20,0;35,0;0,6968518518518517;52,26388888888888;75,0;0,5377777777777778
42088;A;8;20,0;20,0;34,0;0,5872008547008547;30,534444444444443;52,0;0,5377777777777778
42088;A;9;20,0;20,0;36,0;0,9006604747162023;29,09133333333333;32,3;0,5377777777777778
42300;U;1;20,0;20,0;37,0;0,9008187134502923;29,09644444444444;32,3;1,1777777777777778
42300;U;2;20,0;20,0;39,0;0,5910759308120785;22,401777777777777;37,9;1,1777777777777778
42300;U;4;0,0;0,0;32,0;0,9930000000000003;74,47500000000002;75,0;0,0
42300;U;5;20,0;20,0;38,0;0,5932051282051282;30,846666666666664;52,0;1,1777777777777778
42300;U;7;20,0;20,0;35,0;0,7125555555555554;53,441666666666656;75,0;1,1777777777777778
42300;U;8;20,0;20,0;34,0;0,6098504273504273;31,71222222222222;52,0;1,1777777777777778
42300;U;9;20,0;20,0;36,0;0,937124183006536;30,26911111111111;32,3;1,1777777777777778
42352;D;1;20,0;20,0;37,0;0,9097626418988647;29,385333333333328;32,3;0,2888888888888889
42352;D;2;20,0;20,0;39,0;0,5986983289357959;22,690666666666665;37,9;0,2888888888888889
42352;D;4;0,0;0,0;;;;;0,0
42352;D;5;20,0;20,0;38,0;0,5987606837606837;31,135555555555552;52,0;0,2888888888888889
42352;D;7;20,0;20,0;35,0;0,7164074074074073;53,73055555555555;75,0;0,2888888888888889
42352;D;8;20,0;20,0;34,0;0,6154059829059828;32,00111111111111;52,0;0,2888888888888889
42352;D;9;20,0;20,0;36,0;0,9460681114551083;30,557999999999996;32,3;0,2888888888888889
42600;U;1;20,0;20,0;37,0;0,9524183006535947;30,763111111111105;32,3;1,3777777777777778
42600;U;2;20,0;20,0;39,0;0,6350513046027557;24,06844444444444;37,9;1,3777777777777778
42600;U;5;20,0;20,0;38,0;0,6252564102564102;32,51333333333333;52,0;1,3777777777777778
42600;U;7;20,0;20,0;35,0;0,7347777777777776;55,10833333333333;75,0;1,3777777777777778
42600;U;8;20,0;20,0;34,0;0,6419017094017094;33,37888888888889;52,0;1,3777777777777778
42600;U;9;20,0;20,0;36,0;0,9887237702098383;31,935777777777773;32,3;1,3777777777777778
42900;U;1;0,0;0,0;37,0;1,0;32,3;32,3;1,5368888888888925
42900;U;2;22,0;22,0;39,0;0,679026678393433;25,73511111111111;37,9;1,6666666666666667
42900;U;5;22,0;22,0;38,0;0,6573076923076921;34,17999999999999;52,0;1,6666666666666667
42900;U;7;22,0;22,0;35,0;0,7569999999999999;56,77499999999999;75,0;1,6666666666666667
42900;U;8;22,0;22,0;34,0;0,6739529914529914;35,04555555555555;52,0;1,6666666666666667
42900;U;9;0,0;0,0;36,0;1,0;32,3;32,3;0,36422222222222445
43038;A;1;0,0;0,0;37,0;1,0;32,3;32,3;0,0
43038;A;2;22,0;22,0;39,0;0,7012782175315156;26,578444444444443;37,9;0,8433333333333334
43038;A;5;22,0;22,0;38,0;0,6735256410256409;35,023333333333326;52,0;0,8433333333333334
43038;A;6;22,0;22,0;40,0;0,64;20,671999999999997;32,3;
43038;A;7;22,0;22,0;35,0;0,7682444444444443;57,618333333333325;75,0;0,8433333333333334
43038;A;8;22,0;22,0;34,0;0,6901709401709402;35,888888888888886;52,0;0,8433333333333334
43038;A;9;0,0;0,0;36,0;1,0;32,3;32,3;0,0
43200;U;1;0,0;0,0;37,0;1,0;32,3;32,3;0,0
43200;U;2;22,0;22,0;39,0;0,727399589563178;27,56844444444444;37,9;0,9900000000000001
43200;U;5;22,0;22,0;38,0;0,6925641025641025;36,01333333333333;52,0;0,9900000000000001
43200;U;6;22,0;22,0;40,0;0,6706501547987616;21,661999999999995;32,3;0,9900000000000001
43200;U;7;22,0;22,0;35,0;0,7814444444444444;58,60833333333333;75,0;0,9900000000000001
43200;U;8;22,0;22,0;34,0;0,7092094017094017;36,87888888888889;52,0;0,9900000000000001
43200;U;9;0,0;0,0;36,0;1,0;32,3;32,3;0,0
43360;D;1;0,0;0,0;;;;;0,0
43360;D;2;22,0;22,0;39,0;0,7531984755203752;28,54622222222222;37,9;0,9777777777777779
43360;D;5;22,0;22,0;38,0;0,7113675213675213;36,99111111111111;52,0;0,9777777777777779
43360;D;6;22,0;22,0;40,0;0,7009219126246989;22,639777777777773;32,3;0,9777777777777779
43360;D;7;22,0;22,0;35,0;0,7944814814814815;59,58611111111111;75,0;0,9777777777777779
43360;D;8;22,0;22,0;34,0;0,7280128205128206;37,85666666666667;52,0;0,9777777777777779
43360;D;9;0,0;0,0;36,0;1,0;32,3;32,3;0,0
43361;D;2;22,0;22,0;39,0;0,7533597185576076;28,55233333333333;37,9;0,006111111111111111
43361;D;5;22,0;22,0;38,0;0,7114850427350426;36,99722222222222;52,0;0,006111111111111111
43361;D;6;22,0;22,0;40,0;0,701111111111111;22,645888888888884;32,3;0,006111111111111111
43361;D;7;22,0;22,0;35,0;0,7945629629629629;59,59222222222222;75,0;0,006111111111111111
43361;D;8;22,0;22,0;34,0;0,7281303418803419;37,86277777777778;52,0;0,006111111111111111
43361;D;9;0,0;0,0;;;;;0,0
43500;U;2;22,0;22,0;39,0;0,7757725007329228;29,401777777777774;37,9;0,8494444444444444
43500;U;5;22,0;22,0;38,0;0,7278205128205127;37,846666666666664;52,0;0,8494444444444444
43500;U;6;22,0;22,0;40,0;0,7274097007223941;23,495333333333328;32,3;0,8494444444444444
43500;U;7;22,0;22,0;35,0;0,8058888888888889;60,44166666666666;75,0;0,8494444444444444
43500;U;8;22,0;22,0;34,0;0,744465811965812;38,71222222222222;52,0;0,8494444444444444
43621;A;2;20,0;20,0;39,0;0,7952829082380533;30,14122222222222;37,9;0,7394444444444445
43621;A;3;20,0;20,0;41,0;0,55;20,515;37,3;
43621;A;5;20,0;20,0;38,0;0,7420405982905982;38,58611111111111;52,0;0,7394444444444445
43621;A;6;20,0;20,0;40,0;0,7503027175782593;24,234777777777772;32,3;0,7394444444444445
43621;A;7;20,0;20,0;35,0;0,8157481481481481;61,18111111111111;75,0;0,7394444444444445
43621;A;8;20,0;20,0;34,0;0,7586858974358974;39,45166666666667;52,0;0,7394444444444445
43800;U;2;20,0;20,0;39,0;0,8215215479331573;31,135666666666662;37,9;0,9944444444444445
43800;U;3;20,0;20,0;41,0;0,576660708966339;21,509444444444444;37,3;0,9944444444444445
43800;U;5;20,0;20,0;38,0;0,7611645299145299;39,580555555555556;52,0;0,9944444444444445
43800;U;6;20,0;20,0;40,0;0,7810904712762297;25,229222222222216;32,3;0,9944444444444445
43800;U;7;20,0;20,0;35,0;0,8290074074074074;62,175555555555555;75,0;0,9944444444444445
43800;U;8;20,0;20,0;34,0;0,7778098290598291;40,446111111111115;52,0;0,9944444444444445
43997;A;0;17,142857142857142;17,142857142857142;42,0;0,74;38,48;52,0;
43997;A;2;17,142857142857142;17,142857142857142;39,0;0,8503987100557021;32,23011111111111;37,9;1,0944444444444446
43997;A;3;17,142857142857142;17,142857142857142;41,0;0,6060023830801311;22,60388888888889;37,3;1,0944444444444446
43997;A;5;17,142857142857142;17,142857142857142;38,0;0,7822115384615385;40,675;52,0;1,0944444444444446
43997;A;6;17,142857142857142;17,142857142857142;40,0;0,8149742002063982;26,32366666666666;32,3;1,0944444444444446
43997;A;7;17,142857142857142;17,142857142857142;35,0;0,8435999999999999;63,269999999999996;75,0;1,0944444444444446
43997;A;8;17,142857142857142;17,142857142857142;34,0;0,7988568376068377;41,54055555555556;52,0;1,0944444444444446
44100;U;0;17,142857142857142;17,142857142857142;42,0;0,7494322344322343;38,970476190476184;52,0;0,49047619047619045
44100;U;2;17,142857142857142;17,142857142857142;39,0;0,8633400343426727;32,720587301587294;37,9;0,49047619047619045
44100;U;3;17,142857142857142;17,142857142857142;41,0;0,6191518788033534;23,09436507936508;37,3;0,49047619047619045
44100;U;5;17,142857142857142;17,142857142857142;38,0;0,7916437728937727;41,165476190476184;52,0;0,49047619047619045
44100;U;6;17,142857142857142;17,142857142857142;40,0;0,8301592215833701;26,81414285714285;32,3;0,49047619047619045
44100;U;7;17,142857142857142;17,142857142857142;35,0;0,8501396825396824;63,76047619047618;75,0;0,49047619047619045
44100;U;8;17,142857142857142;17,142857142857142;34,0;0,808289072039072;42,03103174603174;52,0;0,49047619047619045
44175;A;0;15,0;15,0;42,0;0,7563003663003661;39,32761904761904;52,0;0,3571428571428571
44175;A;2;15,0;15,0;39,0;0,8727633287263892;33,07773015873015;37,9;0,3571428571428571
44175;A;3;15,0;15,0;41,0;0,6287267543299716;23,451507936507937;37,3;0,3571428571428571
44175;A;5;15,0;15,0;38,0;0,7985119047619046;41,52261904761904;52,0;0,3571428571428571
44175;A;6;15,0;15,0;40,0;0,8412162759840778;27,17128571428571;32,3;0,3571428571428571
44175;A;7;15,0;15,0;35,0;0,8549015873015873;64,11761904761904;75,0;0,3571428571428571
44175;A;8;15,0;15,0;34,0;0,8151572039072038;42,3881746031746;52,0;0,3571428571428571
44175;A;9;15,0;15,0;43,0;0,84;27,131999999999998;32,3;
44400;U;0;15,0;15,0;42,0;0,7743292124542123;40,26511904761904;52,0;0,9375
44400;U;2;15,0;15,0;39,0;0,8974994764836451;34,01523015873015;37,9;0,9375
44400;U;3;15,0;15,0;41,0;0,6538608025873442;24,389007936507937;37,3;0,9375
44400;U;5;15,0;15,0;38,0;0,8165407509157507;42,46011904761904;52,0;0,9375
44400;U;6;15,0;15,0;40,0;0,8702410437859354;28,10878571428571;32,3;0,9375
44400;U;7;15,0;15,0;35,0;0,8674015873015872;65,05511904761904;75,0;0,9375
44400;U;8;15,0;15,0;34,0;0,83318605006105;43,3256746031746;52,0;0,9375
44400;U;9;15,0;15,0;43,0;0,8690247678018576;28,069499999999998;32,3;0,9375
44672;A;0;13,333333333333334;13,333333333333334;42,0;0,7961240842490841;41,39845238095237;52,0;1,1333333333333333
44672;A;2;13,333333333333334;13,333333333333334;39,0;0,9274027306613056;35,14856349206348;37,9;1,1333333333333333
44672;A;3;13,333333333333334;13,333333333333334;41,0;0,6842450742584791;25,52234126984127;37,3;1,1333333333333333
44672;A;4;13,333333333333334;13,333333333333334;44,0;0,87;45,24;52,0;
44672;A;5;13,333333333333334;13,333333333333334;38,0;0,8383356227106226;43,59345238095237;52,0;1,1333333333333333
44672;A;6;13,333333333333334;13,333333333333334;40,0;0,905328763084181;29,242119047619042;32,3;1,1333333333333333
44672;A;7;13,333333333333334;13,333333333333334;35,0;0,8825126984126984;66,18845238095238;75,0;1,1333333333333333
44672;A;8;13,333333333333334;13,333333333333334;34,0;0,8549809218559218;44,45900793650793;52,0;1,1333333333333333
44672;A;9;13,333333333333334;13,333333333333334;43,0;0,9041124871001032;29,20283333333333;32,3;1,1333333333333333
44700;U;0;13,333333333333334;13,333333333333334;42,0;0,798118386243386;41,50215608465607;52,0;0,10370370370370371
44700;U;2;13,333333333333334;13,333333333333334;39,0;0,9301389761416143;35,25226719576718;37,9;0,10370370370370371
44700;U;3;13,333333333333334;13,333333333333334;41,0;0,6870253344113935;25,626044973544975;37,3;0,10370370370370371
44700;U;4;13,333333333333334;13,333333333333334;44,0;0,871994301994302;45,3437037037037;52,0;0,10370370370370371
44700;U;5;13,333333333333334;13,333333333333334;38,0;0,8403299247049245;43,69715608465607;52,0;0,10370370370370371
44700;U;6;13,333333333333334;13,333333333333334;40,0;0,9085394040657198;29,345822751322746;32,3;0,10370370370370371
44700;U;7;13,333333333333334;13,333333333333334;35,0;0,8838954144620811;66,29215608465609;75,0;0,10370370370370371
44700;U;8;13,333333333333334;13,333333333333334;34,0;0,8569752238502237;44,56271164021163;52,0;0,10370370370370371
44700;U;9;13,333333333333334;13,333333333333334;43,0;0,9073231280816421;29,306537037037035;32,3;0,10370370370370371
45000;U;0;13,333333333333334;13,333333333333334;42,0;0,8194859076109074;42,613267195767186;52,0;1,1111111111111112
45000;U;2;13,333333333333334;13,333333333333334;39,0;0,9594558920020659;36,363378306878296;37,9;1,1111111111111112
45000;U;3;13,333333333333334;13,333333333333334;41,0;0,716813836049761;26,737156084656085;37,3;1,1111111111111112
45000;U;4;13,333333333333334;13,333333333333334;44,0;0,8933618233618235;46,45481481481482;52,0;1,1111111111111112
45000;U;5;13,333333333333334;13,333333333333334;38,0;0,8616974460724459;44,808267195767186;52,0;1,1111111111111112
45000;U;6;13,333333333333334;13,333333333333334;40,0;0,9429391288679213;30,456933862433857;32,3;1,1111111111111112
45000;U;7;13,333333333333334;13,333333333333334;35,0;0,898710229276896;67,4032671957672;75,0;1,1111111111111112
45000;U;8;13,333333333333334;13,333333333333334;34,0;0,8783427452177451;45,673822751322746;52,0;1,1111111111111112
45000;U;9;13,333333333333334;13,333333333333334;43,0;0,9417228528838436;30,417648148148146;32,3;1,1111111111111112
45300;U;0;13,333333333333334;13,333333333333334;42,0;0,8408534289784289;43,7243783068783;52,0;1,1111111111111112
45300;U;2;13,333333333333334;13,333333333333334;39,0;0,9887728078625174;37,47448941798941;37,9;1,1111111111111112
45300;U;3;13,333333333333334;13,333333333333334;41,0;0,7466023376881287;27,848267195767196;37,3;1,1111111111111112
45300;U;4;13,333333333333334;13,333333333333334;44,0;0,9147293447293449;47,56592592592593;52,0;1,1111111111111112
45300;U;5;13,333333333333334;13,333333333333334;38,0;0,8830649674399673;45,9193783068783;52,0;1,1111111111111112
45300;U;6;13,333333333333334;13,333333333333334;40,0;0,977338853670123;31,568044973544968;32,3;1,1111111111111112
45300;U;7;13,333333333333334;13,333333333333334;35,0;0,9135250440917109;68,51437830687831;75,0;1,1111111111111112
45300;U;8;13,333333333333334;13,333333333333334;34,0;0,8997102665852665;46,78493386243386;52,0;1,1111111111111112
45300;U;9;13,333333333333334;13,333333333333334;43,0;0,9761225776860452;31,528759259259257;32,3;1,1111111111111112
45381;A;0;13,333333333333334;13,333333333333334;42,0;0,8466226597476596;44,0243783068783;52,0;0,3
45381;A;1;13,333333333333334;13,333333333333334;45,0;0,67;50,25;75,0;
45381;A;2;0,0;0,0;39,0;0,9966883751448393;37,77448941798941;37,9;0,3
45381;A;3;13,333333333333334;13,333333333333334;41,0;0,7546452331304879;28,148267195767197;37,3;0,3
45381;A;4;13,333333333333334;13,333333333333334;44,0;0,9204985754985755;47,86592592592593;52,0;0,3
45381;A;5;13,333333333333334;13,333333333333334;38,0;0,8888341982091981;46,2193783068783;52,0;0,3
45381;A;6;13,333333333333334;13,333333333333334;40,0;0,9866267793667174;31,86804497354497;32,3;0,3
45381;A;7;13,333333333333334;13,333333333333334;35,0;0,9175250440917108;68,81437830687831;75,0;0,3
45381;A;8;13,333333333333334;13,333333333333334;34,0;0,9054794973544973;47,08493386243386;52,0;0,3
45381;A;9;13,333333333333334;13,333333333333334;43,0;0,9854105033826396;31,828759259259257;32,3;0,3
45600;U;0;17,142857142857142;17,142857142857142;42,0;0,8622209503459501;44,83548941798941;52,0;0,8111111111111111
45600;U;1;17,142857142857142;17,142857142857142;45,0;0,6808148148148148;51,06111111111111;75,0;0,8111111111111111
45600;U;2;0,0;0,0;39,0;0,9966883751448393;37,77448941798941;37,9;0,0
45600;U;3;17,142857142857142;17,142857142857142;41,0;0,7763908393264962;28,959378306878307;37,3;0,8111111111111111
45600;U;4;17,142857142857142;17,142857142857142;44,0;0,9360968660968662;48,67703703703704;52,0;0,8111111111111111
45600;U;5;17,142857142857142;17,142857142857142;38,0;0,9044324888074886;47,03048941798941;52,0;0,8111111111111111
45600;U;6;0,0;0,0;40,0;1,0;32,3;32,3;0,4319550264550287
45600;U;7;17,142857142857142;17,142857142857142;35,0;0,9283398589065257;69,62548941798943;75,0;0,8111111111111111
45600;U;8;17,142857142857142;17,142857142857142;34,0;0,9210777879527878;47,89604497354497;52,0;0,8111111111111111
45600;U;9;0,0;0,0;43,0;1,0;32,3;32,3;0,47124074074073974
45870;D;0;17,142857142857142;17,142857142857142;42,0;0,8869462250712249;46,12120370370369;52,0;1,2857142857142856
45870;D;1;17,142857142857142;17,142857142857142;45,0;0,6979576719576719;52,346825396825395;75,0;1,2857142857142856
45870;D;2;0,0;0,0;;;;;0,0
45870;D;3;17,142857142857142;17,142857142857142;41,0;0,8108603912223216;30,24509259259259;37,3;1,2857142857142856
45870;D;4;17,142857142857142;17,142857142857142;44,0;0,9608221408221408;49,96275132275132;52,0;1,2857142857142856
45870;D;5;17,142857142857142;17,142857142857142;38,0;0,9291577635327634;48,31620370370369;52,0;1,2857142857142856
45870;D;6;0,0;0,0;40,0;1,0;32,3;32,3;0,0
45870;D;7;17,142857142857142;17,142857142857142;35,0;0,9454827160493829;70,91120370370372;75,0;1,2857142857142856
45870;D;8;17,142857142857142;17,142857142857142;34,0;0,9458030626780626;49,18175925925925;52,0;1,2857142857142856
45870;D;9;0,0;0,0;43,0;1,0;32,3;32,3;0,0
45900;U;0;17,142857142857142;17,142857142857142;42,0;0,8896934778184776;46,26406084656084;52,0;0,14285714285714285
45900;U;1;17,142857142857142;17,142857142857142;45,0;0,6998624338624339;52,48968253968254;75,0;0,14285714285714285
45900;U;3;17,142857142857142;17,142857142857142;41,0;0,8146903414329688;30,387949735449734;37,3;0,14285714285714285
45900;U;4;17,142857142857142;17,142857142857142;44,0;0,9635693935693936;50,10560846560847;52,0;0,14285714285714285
45900;U;5;17,142857142857142;17,142857142857142;38,0;0,9319050162800161;48,45906084656084;52,0;0,14285714285714285
45900;U;6;0,0;0,0;40,0;1,0;32,3;32,3;0,0
45900;U;7;17,142857142857142;17,142857142857142;35,0;0,9473874779541448;71,05406084656086;75,0;0,14285714285714285
45900;U;8;17,142857142857142;17,142857142857142;34,0;0,9485503154253153;49,3246164021164;52,0;0,14285714285714285
45900;U;9;0,0;0,0;43,0;1,0;32,3;32,3;0,0
46145;D;0;17,142857142857142;17,142857142857142;42,0;0,9121293752543751;47,4307275132275;52,0;1,1666666666666665
46145;D;1;17,142857142857142;17,142857142857142;45,0;0,7154179894179894;53,656349206349205;75,0;1,1666666666666665
46145;D;3;17,142857142857142;17,142857142857142;41,0;0,8459682681532548;31,5546164021164;37,3;1,1666666666666665
46145;D;4;17,142857142857142;17,142857142857142;44,0;0,986005291005291;51,272275132275134;52,0;1,1666666666666665
46145;D;5;17,142857142857142;17,142857142857142;38,0;0,9543409137159136;49,6257275132275;52,0;1,1666666666666665
46145;D;6;0,0;0,0;;;;;0,0
46145;D;7;17,142857142857142;17,142857142857142;35,0;0,9629430335097005;72,22072751322753;75,0;1,1666666666666665
