# Example simulation
time;type;cp;cp_target_power;cp_charging_rate;vehicle;vehicle_soc;vehicle_charge;vehicle_capacity;cp_charge_increment
53100;U;2;13,333333333333334;13,333333333333334;45,0;0,9498697598697602;49,39322751322753;52,0;0,8481481481481482
53100;U;3;13,333333333333334;13,333333333333334;47,0;0,8708997545994863;32,48456084656084;37,3;0,8481481481481482
53100;U;5;13,333333333333334;13,333333333333334;43,0;0,8702650590150594;45,253783068783086;52,0;0,8481481481481482
53100;U;6;13,333333333333334;13,333333333333334;46,0;0,7080214692714695;36,81711640211641;52,0;0,8481481481481482
53100;U;7;13,333333333333334;13,333333333333334;49,0;0,91218660968661;47,43370370370372;52,0;0,8481481481481482
53100;U;8;13,333333333333334;13,333333333333334;50,0;0,8913532763532768;46,35037037037039;52,0;0,8481481481481482
53100;U;9;13,333333333333334;13,333333333333334;51,0;0,8106365740740743;51,880740740740755;64,0;0,8481481481481482
53400;U;0;13,333333333333334;13,333333333333334;52,0;0,79363236587511;30,078666666666667;37,9;1,1111111111111112
53400;U;1;13,333333333333334;13,333333333333334;44,0;0,894880443630444;46,53378306878309;52,0;1,1111111111111112
53400;U;2;13,333333333333334;13,333333333333334;45,0;0,9712372812372816;50,504338624338644;52,0;1,1111111111111112
53400;U;3;13,333333333333334;13,333333333333334;47,0;0,9006882562378541;33,595671957671954;37,3;1,1111111111111112
53400;U;5;13,333333333333334;13,333333333333334;43,0;0,8916325803825808;46,3648941798942;52,0;1,1111111111111112
53400;U;6;13,333333333333334;13,333333333333334;46,0;0,7293889906389909;37,928227513227526;52,0;1,1111111111111112
53400;U;7;13,333333333333334;13,333333333333334;49,0;0,9335541310541314;48,544814814814835;52,0;1,1111111111111112
53400;U;8;13,333333333333334;13,333333333333334;50,0;0,9127207977207982;47,461481481481506;52,0;1,1111111111111112
53400;U;9;13,333333333333334;13,333333333333334;51,0;0,8279976851851855;52,99185185185187;64,0;1,1111111111111112
53700;U;0;15,0;15,0;52,0;0,8229492817355615;31,189777777777778;37,9;1,1111111111111112
53700;U;1;15,0;15,0;44,0;0,9162479649979655;47,6448941798942;52,0;1,1111111111111112
53700;U;2;0,0;0,0;45,0;0,992604802604803;51,61544973544976;52,0;1,1111111111111112
53700;U;3;15,0;15,0;47,0;0,9304767578762217;34,70678306878307;37,3;1,1111111111111112
53700;U;5;15,0;15,0;43,0;0,9130001017501022;47,476005291005315;52,0;1,1111111111111112
53700;U;6;15,0;15,0;46,0;0,7507565120065123;39,03933862433864;52,0;1,1111111111111112
53700;U;7;15,0;15,0;49,0;0,9549216524216528;49,65592592592595;52,0;1,1111111111111112
53700;U;8;15,0;15,0;50,0;0,9340883190883196;48,57259259259262;52,0;1,1111111111111112
53700;U;9;15,0;15,0;51,0;0,8453587962962966;54,102962962962984;64,0;1,1111111111111112
54000;U;0;15,0;15,0;52,0;0,8559308120785694;32,43977777777778;37,9;1,25
54000;U;1;15,0;15,0;44,0;0,9402864265364269;48,8948941798942;52,0;1,25
54000;U;2;0,0;0,0;45,0;0,992604802604803;51,61544973544976;52,0;0,0
54000;U;3;15,0;15,0;47,0;0,9639888222193853;35,95678306878307;37,3;1,25
54000;U;5;15,0;15,0;43,0;0,9370385632885637;48,726005291005315;52,0;1,25
54000;U;6;15,0;15,0;46,0;0,7747949735449738;40,28933862433864;52,0;1,25
54000;U;7;15,0;15,0;49,0;0,9789601139601144;50,90592592592595;52,0;1,25
54000;U;8;15,0;15,0;50,0;0,9581267806267811;49,82259259259262;52,0;1,25
54000;U;9;15,0;15,0;51,0;0,8648900462962966;55,352962962962984;64,0;1,25
54131;D;0;15,0;15,0;52,0;0,8703327469950162;32,98561111111111;37,9;0,5458333333333333
54131;D;1;15,0;15,0;44,0;0,9507832214082218;49,440727513227536;52,0;0,5458333333333333
54131;D;2;0,0;0,0;;;;;0,0
54131;D;3;15,0;15,0;47,0;0,9786224236492334;36,5026164021164;37,3;0,5458333333333333
54131;D;5;15,0;15,0;43,0;0,9475353581603586;49,27183862433865;52,0;0,5458333333333333
54131;D;6;15,0;15,0;46,0;0,7852917684167687;40,835171957671974;52,0;0,5458333333333333
54131;D;7;15,0;15,0;49,0;0,9894569088319093;51,45175925925928;52,0;0,5458333333333333
54131;D;8;15,0;15,0;50,0;0,968623575498576;50,368425925925955;52,0;0,5458333333333333
54131;D;9;15,0;15,0;51,0;0,87341869212963;55,89879629629632;64,0;0,5458333333333333
54300;U;0;20,0;20,0;52,0;0,8889123424215772;33,68977777777778;37,9;0,7041666666666666
54300;U;1;20,0;20,0;44,0;0,9643248880748885;50,1448941798942;52,0;0,7041666666666666
54300;U;3;0,0;0,0;47,0;0,9975008865625488;37,20678306878307;37,3;0,7041666666666666
54300;U;5;20,0;20,0;43,0;0,9610770248270253;49,976005291005315;52,0;0,7041666666666666
54300;U;6;20,0;20,0;46,0;0,7988334350834354;41,53933862433864;52,0;0,7041666666666666
54300;U;7;0,0;0,0;49,0;1,0;52,0;52,0;0,5482407407407166
54300;U;8;20,0;20,0;50,0;0,9821652421652427;51,07259259259262;52,0;0,7041666666666666
54300;U;9;20,0;20,0;51,0;0,8844212962962966;56,602962962962984;64,0;0,7041666666666666
54600;U;0;22,0;22,0;52,0;0,9328877162122544;35,35644444444444;37,9;1,6666666666666667
54600;U;1;0,0;0,0;44,0;0,9963761701261705;51,811560846560866;52,0;1,6666666666666667
54600;U;3;0,0;0,0;47,0;0,9975008865625488;37,20678306878307;37,3;0,0
54600;U;5;0,0;0,0;43,0;0,9931283068783073;51,64267195767198;52,0;1,6666666666666667
54600;U;6;22,0;22,0;46,0;0,8308847171347173;43,206005291005305;52,0;1,6666666666666667
54600;U;7;0,0;0,0;49,0;1,0;52,0;52,0;0,0
54600;U;8;0,0;0,0;50,0;1,0;52,0;52,0;0,9274074074073795
54600;U;9;22,0;22,0;51,0;0,9104629629629633;58,26962962962965;64,0;1,6666666666666667
54730;D;0;22,0;22,0;52,0;0,9538493110524773;36,150888888888886;37,9;0,7944444444444445
54730;D;1;0,0;0,0;44,0;0,9963761701261705;51,811560846560866;52,0;0,0
54730;D;3;0,0;0,0;;;;;0,0
54730;D;5;0,0;0,0;43,0;0,9931283068783073;51,64267195767198;52,0;0,0
54730;D;6;22,0;22,0;46,0;0,8461624949124952;44,00044973544975;52,0;0,7944444444444445
54730;D;7;0,0;0,0;49,0;1,0;52,0;52,0;0,0
54730;D;8;0,0;0,0;50,0;1,0;52,0;52,0;0,0
54730;D;9;22,0;22,0;51,0;0,9228761574074077;59,06407407407409;64,0;0,7944444444444445
54731;D;0;22,0;22,0;52,0;0,9540105540897097;36,157;37,9;0,006111111111111111
54731;D;1;0,0;0,0;44,0;0,9963761701261705;51,811560846560866;52,0;0,0
54731;D;5;0,0;0,0;43,0;0,9931283068783073;51,64267195767198;52,0;0,0
54731;D;6;22,0;22,0;46,0;0,8462800162800165;44,00656084656086;52,0;0,006111111111111111
54731;D;7;0,0;0,0;;;;;0,0
54731;D;8;0,0;0,0;50,0;1,0;52,0;52,0;0,0
54731;D;9;22,0;22,0;51,0;0,9229716435185188;59,0701851851852;64,0;0,006111111111111111
54900;U;0;22,0;22,0;52,0;0,9812606273819995;37,18977777777778;37,9;1,0327777777777778
54900;U;1;0,0;0,0;44,0;0,9963761701261705;51,811560846560866;52,0;0,0
54900;U;5;0,0;0,0;43,0;0,9931283068783073;51,64267195767198;52,0;0,0
54900;U;6;22,0;22,0;46,0;0,8661411273911277;45,03933862433864;52,0;1,0327777777777778
54900;U;8;0,0;0,0;50,0;1,0;52,0;52,0;0,0
54900;U;9;22,0;22,0;51,0;0,9391087962962966;60,102962962962984;64,0;1,0327777777777778
55090;D;0;0,0;0,0;52,0;1,0;37,9;37,9;0,710222222222221
55090;D;1;0,0;0,0;;;;;0,0
55090;D;5;0,0;0,0;43,0;0,9931283068783073;51,64267195767198;52,0;0,0
55090;D;6;22,0;22,0;46,0;0,8884701872201876;46,20044973544975;52,0;1,1611111111111112
55090;D;8;0,0;0,0;50,0;1,0;52,0;52,0;0,0
55090;D;9;22,0;22,0;51,0;0,9572511574074077;61,264074074074095;64,0;1,1611111111111112
55091;A;0;0,0;0,0;52,0;1,0;37,9;37,9;0,0
55091;A;4;22,0;22,0;53,0;0,75;24,224999999999998;32,3;
55091;A;5;0,0;0,0;43,0;0,9931283068783073;51,64267195767198;52,0;0,0
55091;A;6;22,0;22,0;46,0;0,8885877085877089;46,20656084656086;52,0;0,006111111111111111
55091;A;8;0,0;0,0;50,0;1,0;52,0;52,0;0,0
55091;A;9;22,0;22,0;51,0;0,9573466435185188;61,270185185185206;64,0;0,006111111111111111
55200;U;0;0,0;0,0;52,0;1,0;37,9;37,9;0,0
